carrier,invoice_id,invoice_date,shipment_id,posting_date,customer_ref,service_raw,service_class,bultos_count,weight_kg,origin_country,destination_country,base_cost,fuel_surcharge,other_surcharges,total_net,currency,año,mes,source_file
seur,30490,2021-10-31,7507291,2021-10-22,21170500,,parcel,1,3.8340000000000005,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507292,2021-10-22,21170475,,parcel,1,2.657,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507293,2021-10-22,21170579,,parcel,1,9.258,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507294,2021-10-22,21170558,,parcel,1,7.2,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507295,2021-10-22,21170502,,parcel,1,1.496,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507296,2021-10-22,21170413,,parcel,1,5.653,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507297,2021-10-22,21170401,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507298,2021-10-22,21170515,,parcel,1,9.5,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507299,2021-10-22,21170580,,parcel,1,5.451,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507300,2021-10-22,21170513,,parcel,2,10.726,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507301,2021-10-22,21170483,,parcel,1,0.35000000000000003,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507302,2021-10-22,21014954,,parcel,1,7.75,ES,,,,0.0,-1.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507303,2021-10-22,21170393,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507304,2021-10-22,21170389,,parcel,1,3.163,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507305,2021-10-22,407-1400143-4484332,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507306,2021-10-22,21170569,,parcel,1,1.4270000000000003,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507307,2021-10-22,21170442,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507308,2021-10-22,21014957,,parcel,2,4.16,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507309,2021-10-22,21170501,,parcel,1,1.5490000000000002,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507310,2021-10-22,21170563,,parcel,1,3.74,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507311,2021-10-22,21170512,,parcel,2,13.116,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507312,2021-10-22,21170560,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507313,2021-10-22,405-4358844-5745152,,parcel,1,0.2,ES,,,,0.0,-0.85,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507314,2021-10-22,21170387,,parcel,2,23.6,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507315,2021-10-22,21170536,,parcel,1,1.496,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507316,2021-10-22,21170458,,parcel,1,0.7000000000000001,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507317,2021-10-22,21170568,,parcel,1,1.496,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507318,2021-10-22,21170564,,parcel,1,13.25,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507319,2021-10-22,21170519,,parcel,1,1.571,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507320,2021-10-22,21170394,,parcel,1,0.4,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507321,2021-10-22,21170441,,parcel,1,1.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507322,2021-10-22,21170526,,parcel,1,0.7000000000000001,ES,,,,0.0,-0.85,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507323,2021-10-22,21170555,,parcel,2,6.292,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507324,2021-10-22,403-8239840-3413919,,parcel,1,0.1,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507325,2021-10-22,21170453,,parcel,1,0.2,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507326,2021-10-22,21170540,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7507327,2021-10-22,21014951,,parcel,1,5.798,ES,,,,0.0,-1.26,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,834247,2021-10-22,,,parcel,1,1.45,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,847825,2021-10-22,,,parcel,1,15.3,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,918920,2021-10-22,,,parcel,1,21.67,ES,,,,0.0,-0.37,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,1468501,2021-10-25,,,parcel,1,9.07,ES,,,,0.0,-0.69,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,2698144,2021-10-25,,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,2699173,2021-10-25,,,parcel,1,0.68,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,2787830,2021-10-25,,,parcel,1,2.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,2093,2021-10-31,3725766,2021-10-25,8652640-SEUR,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,4942992,2021-10-25,,,parcel,2,6.0,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,635273,2021-10-25,,,parcel,1,8.0,ES,,,,0.0,-0.69,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,703333,2021-10-25,,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30492,2021-10-31,7381787,2021-10-25,,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30494,2021-10-31,7404830,2021-10-25,100132,,parcel,1,5.23,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30494,2021-10-31,7404831,2021-10-25,33420,,parcel,2,1.0,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515346,2021-10-25,21015029,,parcel,1,12.4,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515347,2021-10-25,21015020,,parcel,1,2.3,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515348,2021-10-25,21170619,,parcel,2,9.425,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515349,2021-10-25,21014984,,parcel,2,8.382,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515350,2021-10-25,21014986,,parcel,2,9.305,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515351,2021-10-25,21014987,,parcel,2,10.922,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515352,2021-10-25,21014989,,parcel,2,9.345,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515353,2021-10-25,21170630,,parcel,1,5.8,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515354,2021-10-25,21014997,,parcel,1,5.47,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515355,2021-10-25,21014999,,parcel,1,6.5,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515356,2021-10-25,21014982,,parcel,2,13.5,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515357,2021-10-25,21015006,,parcel,2,10.941,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515358,2021-10-25,21015005,,parcel,2,9.285,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515359,2021-10-25,21015004,,parcel,2,8.769,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515360,2021-10-25,21014996,,parcel,1,5.451,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515361,2021-10-25,21014994,,parcel,1,5.653,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515362,2021-10-25,21014981,,parcel,2,11.85,ES,,,,0.0,-1.57,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515363,2021-10-25,21014993,,parcel,1,5.451,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515364,2021-10-25,21014991,,parcel,1,5.5,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515365,2021-10-25,21014992,,parcel,1,5.275,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515366,2021-10-25,21170624,,parcel,1,12.307,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515367,2021-10-25,21014990,,parcel,2,9.285,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515368,2021-10-25,21015002,,parcel,2,9.9,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515369,2021-10-25,21014995,,parcel,2,9.45,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515370,2021-10-25,21015000,,parcel,1,5.78,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515371,2021-10-25,21014979,,parcel,1,6.7,ES,,,,0.0,-1.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515372,2021-10-25,21014988,,parcel,1,3.85,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515373,2021-10-25,21014998,,parcel,1,5.275,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515374,2021-10-25,21014985,,parcel,1,7.15,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515375,2021-10-25,21015012,,parcel,1,2.55,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515376,2021-10-25,21014983,,parcel,2,9.425,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515377,2021-10-25,21015001,,parcel,1,0.7000000000000001,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515378,2021-10-25,21015028,,parcel,1,1.7,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515379,2021-10-25,21015032,,parcel,1,0.3,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515380,2021-10-25,21015082,,parcel,1,21.327,ES,,,,0.0,-2.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515381,2021-10-25,21168541,,parcel,1,8.7,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515382,2021-10-25,21170702,,parcel,1,5.451,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515383,2021-10-25,405-7487444-3353119,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515384,2021-10-25,21170755,,parcel,1,5.591,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515385,2021-10-25,21170761,,parcel,2,8.05,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515386,2021-10-25,21015025,,parcel,1,29.2,ES,,,,0.0,-1.24,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515387,2021-10-25,21170775,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515388,2021-10-25,21170710,,parcel,1,13.0,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515389,2021-10-25,404-7818277-2298762,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515390,2021-10-25,21170658,,parcel,1,17.15,ES,,,,0.0,-0.33,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515391,2021-10-25,21170650,,parcel,2,13.75,ES,,,,0.0,-0.6,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515392,2021-10-25,21170653,,parcel,2,7.968,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515393,2021-10-25,21015056,,parcel,1,3.25,ES,,,,0.0,-0.62,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515394,2021-10-25,407-6924268-7076334,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515395,2021-10-25,21170656,,parcel,1,1.571,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515396,2021-10-25,21170779,,parcel,2,26.0,ES,,,,0.0,-1.24,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515397,2021-10-25,21015034,,parcel,1,3.1,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515398,2021-10-25,21170707,,parcel,1,2.813,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515399,2021-10-25,21170685,,parcel,2,13.55,ES,,,,0.0,-0.6,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515400,2021-10-25,21170759,,parcel,1,1.496,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515401,2021-10-25,21170623,,parcel,2,28.46,ES,,,,0.0,-0.41000000000000003,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515402,2021-10-25,21170698,,parcel,1,4.2,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515403,2021-10-25,407-7297110-9186767,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515404,2021-10-25,21170711,,parcel,1,5.798,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515405,2021-10-25,21015114,,parcel,1,3.8340000000000005,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515406,2021-10-25,21015081,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515407,2021-10-25,21170716,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515408,2021-10-25,21015083,,parcel,1,5.4,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515409,2021-10-25,405-4441560-2972353,,parcel,1,0.5,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515410,2021-10-25,21170708,,parcel,4,19.6,ES,,,,0.0,-1.8800000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515411,2021-10-25,21015110,,parcel,1,2.813,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515412,2021-10-25,21015104,,parcel,2,15.625,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515413,2021-10-25,406-7297616-1781126,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515414,2021-10-25,21015100,,parcel,1,5.275,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515415,2021-10-25,407-3292951-6361156,,parcel,1,5.45,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515416,2021-10-25,405-8912493-2734710,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515417,2021-10-25,21015003,,parcel,1,56.112,ES,,,,0.0,-2.07,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515418,2021-10-25,21015078,,parcel,1,8.475,ES,,,,0.0,-1.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515419,2021-10-25,402-8131576-8658743,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515420,2021-10-25,21170769,,parcel,1,4.4,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515421,2021-10-25,405-7247995-9497116,,parcel,1,1.4270000000000003,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515422,2021-10-25,403-1866019-5536366,,parcel,1,0.1,ES,,,,0.0,-0.85,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515423,2021-10-25,21170760,,parcel,1,4.95,ES,,,,0.0,-0.62,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515424,2021-10-25,21170713,,parcel,1,0.5,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515425,2021-10-25,407-2310323-5160300,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515426,2021-10-25,21170765,,parcel,1,0.8,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515427,2021-10-25,21170647,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515428,2021-10-25,402-7934727-9697964,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515429,2021-10-25,21170766,,parcel,1,21.327,ES,,,,0.0,-0.37,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515430,2021-10-25,21170683,,parcel,1,5.9,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515431,2021-10-25,21170621,,parcel,1,5.47,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515432,2021-10-25,21170715,,parcel,1,0.45,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515433,2021-10-25,21170764,,parcel,1,1.402,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515434,2021-10-25,402-2810659-8573138,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515435,2021-10-25,406-1625153-6462735,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515436,2021-10-25,21015010,,parcel,1,2.657,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515437,2021-10-25,21170770,,parcel,1,2.11,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515438,2021-10-25,21170586,,parcel,1,3.418,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515439,2021-10-25,171-5647475-0406740,,parcel,1,0.3,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515440,2021-10-25,21170648,,parcel,1,1.5250000000000001,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515441,2021-10-25,21015059,,parcel,1,3.25,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515442,2021-10-25,408-1307690-6390722,,parcel,1,0.3,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515443,2021-10-25,407-5464725-9669111,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515444,2021-10-25,21170721,,parcel,1,5.627,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515445,2021-10-25,21170756,,parcel,3,221.354,ES,,,,0.0,-8.67,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515446,2021-10-25,21170626,,parcel,1,128.256,ES,,,,0.0,-4.95,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515447,2021-10-25,21170757,,parcel,2,10.450000000000001,ES,,,,0.0,-0.77,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515448,2021-10-25,408-0137748-1882755,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515449,2021-10-25,406-2482261-5156319,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515450,2021-10-25,406-2837401-3833902,,parcel,1,0.5,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515451,2021-10-25,21170776,,parcel,1,0.5,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515452,2021-10-25,171-7129999-4697900,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515453,2021-10-25,405-6392055-8588364,,parcel,1,0.1,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515454,2021-10-25,407-5117805-7012352,,parcel,1,0.5,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515455,2021-10-25,405-9289868-5788322,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515456,2021-10-25,21170699,,parcel,1,8.5,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515457,2021-10-25,21015118,,parcel,2,2.0,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515458,2021-10-25,21170645,,parcel,2,9.285,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515459,2021-10-25,21015033,,parcel,3,22.080000000000002,ES,,,,0.0,-0.37,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515460,2021-10-25,402-0435094-6410727,,parcel,1,0.5,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515461,2021-10-25,21170767,,parcel,1,21.327,ES,,,,0.0,-0.37,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515462,2021-10-25,402-6006659-8099508,,parcel,1,0.7000000000000001,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515463,2021-10-25,407-1853081-8487554,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515464,2021-10-25,21170660,,parcel,1,5.05,ES,,,,0.0,-0.56,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515465,2021-10-25,21170687,,parcel,2,29.299000000000003,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515466,2021-10-25,402-8808463-3307528,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515469,2021-10-25,408-0887478-6605140,,parcel,1,0.3,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515474,2021-10-25,21170717,,parcel,1,0.5,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515479,2021-10-25,21170718,,parcel,1,0.5,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515482,2021-10-25,21170696,,parcel,1,1.75,ES,,,,0.0,-0.19,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515486,2021-10-25,21015085,,parcel,1,0.2,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515489,2021-10-25,21170722,,parcel,1,6.25,ES,,,,0.0,-0.26,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515492,2021-10-25,21170778,,parcel,2,18.25,ES,,,,0.0,-0.9,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515499,2021-10-25,21170661,,parcel,1,0.2,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515500,2021-10-25,21170712,,parcel,1,0.5,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515501,2021-10-25,21170771,,parcel,1,1.571,ES,,,,0.0,-0.58,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515502,2021-10-25,21015094,,parcel,1,21.327,ES,,,,0.0,-1.02,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515503,2021-10-25,21170627,,parcel,1,0.4,ES,,,,0.0,-0.18,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515504,2021-10-25,21015112,,parcel,1,3.338,ES,,,,0.0,-0.55,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515505,2021-10-25,21170774,,parcel,2,8.5,ES,,,,0.0,-0.6900000000000001,EUR,2021,10,2021-10.parquet
seur,30490,2021-10-31,7515506,2021-10-25,21170652,,parcel,1,1.0,ES,,,,0.0,-0.52,EUR,2021,10,2021-10.parquet
